puzzle_id,source,size,same_size,locked,n_right,n_wrong,right_sources,wrong_sources,consensus_name,solver_file,phase3_pairs
a5f85a15,arc1_train,3x3,y,,1,0,claude_agent_batch_006_v2_direct_write:1,,,,0
a61ba2ce,arc1_train,13x13,n,,0,0,,,,,0
a61f2674,arc1_train,9x9,y,,0,0,,,,,0
a644e277,arc2_train,17x21,n,,0,0,,,,,0
a64e4611,arc1_train,30x30,y,,0,0,,,,,0
a65b410d,arc1_train,7x7,y,,0,0,,,,,0
a680ac02,arc1_eval,18x17,n,,0,0,,,,,0
a68b268e,arc1_train,9x9,n,,0,0,,,,,0
a6953f00,arc2_train,4x4,n,,0,0,,,,,0
a699fb00,arc1_train,5x5,y,,0,0,,,,,0
a6f40cea,arc2_eval,20x20,n,y,0,0,,,,,0
a740d043,arc1_train,5x7,n,,0,0,,,,,0
a78176bb,arc1_train,10x10,y,,1,0,claude_agent_batch_002_v2_direct_write:1,,,,0
a79310a0,arc1_train,5x5,y,,0,0,,,,,0
a834deea,arc2_train,12x12,y,,0,0,,,,,0
a85d4709,arc1_train,3x3,y,,0,0,,,,,0
a8610ef7,arc1_eval,6x6,y,,1,0,claude_agent_batch_012_v2_direct_write:1,,,,0
a87f7484,arc1_train,9x3,n,,0,0,,,,,0
a8c38be5,arc1_train,14x14,n,,0,0,,,,,0
a8d7556c,arc1_train,18x18,y,,1,0,claude_agent_batch_002_v2_direct_write:1,,,,0
a934301b,arc1_eval,14x14,y,,1,0,claude_agent_batch_034_v2_direct_write:1,,,,0
a9f96cdd,arc1_train,3x5,y,,1,0,claude_agent_batch_031_v2_direct_write:1,,,,0
aa18de87,arc1_eval,4x8,y,,0,0,,,,,0
aa300dc3,arc1_eval,10x10,y,,0,0,,,,,0
aa4ec2a5,arc1_eval,28x23,y,,0,0,,,,,0
aa62e3f4,arc2_train,16x16,y,,0,0,,,,,0
aab50785,arc1_eval,13x17,n,,0,0,,,,,0
aabf363d,arc1_train,7x7,y,,1,0,claude_agent_batch_009_v2_direct_write:1,,,,0
aaecdb9a,arc2_train,10x10,n,,0,0,,,,,0
aaef0977,arc2_train,8x8,y,,1,0,claude_agent_batch_002_v2_full_puzzle:1,,,,0
aba27056,arc1_train,7x7,y,,1,0,claude_agent_batch_007_v2_direct_write:1,,,,0
abbfd121,arc2_train,22x20,n,,0,0,,,,,0
abc82100,arc2_eval,5x5,y,y,0,0,,,,,0
ac0a08a4,arc1_train,3x3,n,,0,0,,,,,0
ac0c2ac3,arc2_train,9x9,y,,0,0,,,,,0
ac0c5833,arc1_eval,30x30,y,,0,0,,,,,0
ac2e8ecf,arc1_eval,13x16,y,,1,0,claude_agent_batch_002_v2_direct_write:1,,,,0
ac3e2b04,arc1_eval,10x10,y,,1,0,claude_agent_batch_018_v2_direct_write:1,,,,0
ac605cbb,arc1_eval,10x10,y,,0,0,,,,,0
ac6f9922,arc2_train,17x17,n,,0,0,,,,,0
ad173014,arc2_train,20x22,y,,0,0,,,,,0
ad38a9d0,arc2_train,9x9,y,,0,0,,,,,0
ad3b40cf,arc2_train,9x9,y,,0,0,,,,,0
ad7e01d0,arc1_eval,3x3,n,,0,0,,,,,0
ae3edfdc,arc1_train,15x15,y,,1,0,claude_agent_batch_035_v2_direct_write:1,,,,0
ae4f1146,arc1_train,9x9,n,,0,0,,,,,0
ae58858e,arc1_eval,10x8,y,,1,0,claude_agent_batch_026_v2_direct_write:1,,,,0
aedd82e4,arc1_train,3x3,y,,1,0,claude_agent_batch_029_v2_direct_write:1,,,,0
aee291af,arc1_eval,16x16,n,,0,0,,,,,0
af22c60d,arc1_eval,30x30,y,,0,0,,,,,0
af24b4cc,arc1_eval,9x10,n,,0,0,,,,,0
af726779,arc2_train,11x16,y,,1,0,claude_agent_batch_002_v2_full_puzzle:1,,,,0
af902bf9,arc1_train,10x10,y,,1,0,claude_agent_batch_027_v2_direct_write:1,,,,0
afe3afe9,arc2_train,30x30,n,,0,0,,,,,0
b0039139,arc2_eval,18x4,n,y,0,0,,,,,0
b0722778,arc1_eval,11x9,n,,0,0,,,,,0
b0c4d837,arc1_train,6x6,n,,0,0,,,,,0
b0f4d537,arc1_eval,9x11,n,,0,0,,,,,0
b10624e5,arc2_eval,27x27,y,y,0,0,,,,,0
b15fca0b,arc1_eval,5x5,y,,0,0,,,,,0
b190f7f5,arc1_train,3x6,n,,0,0,,,,,0
b1948b0a,arc1_train,3x4,y,,1,0,claude_agent_batch_023_v2_direct_write:1,,,,0
b1986d4b,arc2_train,28x28,n,,0,0,,,,,0
b1fc8b8e,arc1_eval,6x6,n,,0,0,,,,,0
b20f7c8b,arc1_eval,18x22,y,,0,0,,,,,0
b230c067,arc1_train,10x10,y,,1,0,claude_agent_batch_024_v2_direct_write:1,,,,0
b25e450b,arc2_train,10x10,y,,0,0,,,,,0
b27ca6d3,arc1_train,15x18,y,,1,0,claude_agent_batch_022_v2_direct_write:1,,,,0
b2862040,arc1_train,9x11,y,,1,0,claude_agent_batch_012_v2_direct_write:1,,,,0
b2bc3ffd,arc2_train,8x8,y,,1,0,claude_agent_batch_003_v2_direct_write:1,,,,0
b457fec5,arc1_eval,23x19,y,,0,0,,,,,0
b4a43f3b,arc1_eval,13x6,n,,0,0,,,,,0
b527c5c6,arc1_train,10x10,y,,1,0,claude_agent_batch_018_v2_direct_write:1,,,,0
b548a754,arc1_train,11x11,y,,0,0,,,,,0
b5bb5719,arc2_train,3x5,y,,1,0,claude_agent_batch_002_v2_direct_write:1,,,,0
b5ca7ac4,arc2_eval,22x22,y,y,0,0,,,,,0
b60334d2,arc1_train,9x9,y,,0,0,,,,,0
b6afb2da,arc1_train,10x10,y,,0,0,,,,,0
b6f77b65,arc2_eval,12x12,y,y,0,0,,,,,0
b71a7747,arc2_train,19x19,n,,0,0,,,,,0
b7249182,arc1_train,14x10,y,,1,0,claude_agent_batch_020_v2_direct_write:1,,,,0
b7256dcd,arc2_train,5x5,y,,1,0,claude_agent_batch_005_v2_direct_write:1,,,,0
b745798f,arc2_train,11x11,y,,1,0,claude_agent_batch_012_v2_direct_write:1,,,,0
b74ca5d1,arc2_train,30x30,y,,0,0,,,,,0
b775ac94,arc1_train,30x30,y,,0,0,,,,,0
b782dc8a,arc1_train,11x24,y,,1,0,claude_agent_batch_021_v2_direct_write:1,,,,0
b7955b3c,arc2_train,18x14,y,,1,0,claude_agent_batch_028_v2_direct_write:1,,,,0
b7999b51,arc1_eval,19x18,n,,0,0,,,,,0
b7cb93ac,arc1_eval,10x13,n,,0,0,,,,,0
b7f8a4d8,arc1_eval,23x28,y,,1,0,claude_agent_batch_032_v2_direct_write:1,,,,0
b7fb29bc,arc1_eval,15x15,y,,0,0,,,,,0
b8825c91,arc1_train,16x16,y,,0,0,,,,,0
b8cdaf2b,arc1_train,3x3,y,,0,0,,,,,0
b91ae062,arc1_train,3x3,n,,0,0,,,,,0
b942fd60,arc1_eval,10x10,y,,0,0,,,,,0
b94a9452,arc1_train,12x13,n,,0,0,,,,,0
b9630600,arc1_eval,30x30,y,,1,0,claude_agent_batch_015_v2_direct_write:1,,,,0
b99e7126,arc2_eval,29x29,y,y,0,0,,,,,0
b9b7f026,arc1_train,15x13,n,,0,0,,,,,0
b9e38dc0,arc2_eval,15x15,y,y,0,0,,,,,0
ba1aa698,arc2_train,16x21,n,,0,0,,,,,0
ba26e723,arc1_train,3x10,y,,1,0,claude_agent_batch_002_v2_full_puzzle:1,,,,0
ba97ae07,arc1_train,13x13,y,,0,0,,,,,0
ba9d41b8,arc1_eval,16x15,y,,0,0,,,,,0
bae5c565,arc2_train,13x13,y,,1,0,claude_agent_batch_029_v2_direct_write:1,,,,0
baf41dbf,arc1_eval,8x17,y,,1,0,claude_agent_batch_003_v2_direct_write:1,,,,0
bb43febb,arc1_train,10x10,y,,1,0,claude_agent_batch_017_v2_direct_write:1,,,,0
bb52a14b,arc1_eval,22x22,y,,0,0,,,,,0
bbb1b8b6,arc1_eval,4x9,n,,0,0,,,,,0
bbc9ae5d,arc1_train,1x6,n,,0,0,,,,,0
bc1d5164,arc1_train,5x7,n,,0,0,,,,,0
bc4146bd,arc1_eval,4x4,n,,0,0,,,,,0
bc93ec48,arc2_train,10x10,y,,1,0,claude_agent_batch_019_v2_direct_write:1,,,,0
bcb3040b,arc1_eval,16x16,y,,1,0,claude_agent_batch_002_v2_full_puzzle:1,,,,0
bd14c3bf,arc1_eval,15x15,y,,0,0,,,,,0
bd283c4a,arc2_train,10x10,y,,1,0,claude_agent_batch_003_v2_direct_write:1,,,,0
bd4472b8,arc1_train,8x3,y,,1,0,claude_agent_batch_030_v2_direct_write:1,,,,0
bd5af378,arc2_train,5x6,y,,0,0,,,,,0
bda2d7a6,arc1_train,6x6,y,,1,0,claude_agent_batch_022_v2_direct_write:1,,,,0
bdad9b1f,arc1_train,6x6,y,,0,0,,,,,0
be03b35f,arc1_eval,5x5,n,,0,0,,,,,0
be94b721,arc1_train,7x13,n,,0,0,,,,,0
beb8660c,arc1_train,10x7,y,,0,0,,,,,0
bf32578f,arc1_eval,10x10,y,,1,0,claude_agent_batch_020_v2_direct_write:1,,,,0
bf45cf4b,arc2_eval,12x12,n,y,0,0,,,,,0
bf699163,arc1_eval,17x16,n,,0,0,,,,,0
bf89d739,arc1_eval,19x13,y,,1,0,claude_agent_batch_031_v2_direct_write:1,,,,0
c074846d,arc1_eval,5x7,y,,1,0,claude_agent_batch_026_v2_direct_write:1,,,,0
c0f76784,arc1_train,12x12,y,,0,0,,,,,0
c1990cce,arc1_eval,1x13,n,,0,0,,,,,0
c1d99e64,arc1_train,12x19,y,,0,0,,,,,0
c3202e5a,arc1_eval,23x23,n,,0,0,,,,,0
c35c1b4c,arc1_eval,10x10,y,,0,0,,,,,0
c3e719e8,arc1_train,3x3,n,,0,0,,,,,0
c3f564a4,arc1_train,16x16,y,,1,0,claude_agent_batch_020_v2_direct_write:1,,,,0
c3fa4749,arc2_train,25x25,y,,0,0,,,,,0
c444b776,arc1_train,19x19,y,,0,0,,,,,0
c48954c1,arc1_eval,3x3,n,,0,0,,,,,0
c4d067a0,arc2_eval,23x23,y,y,0,0,,,,,0
c4d1a9ae,arc2_train,10x8,y,,0,0,,,,,0
c59eb873,arc1_train,3x3,n,,0,0,,,,,0
c6141b15,arc2_train,16x16,y,,1,0,claude_agent_batch_004_v2_direct_write:1,,,,0
c61be7dc,arc2_train,11x11,y,,1,0,claude_agent_batch_014_v2_direct_write:1,,,,0
c62e2108,arc1_eval,18x17,y,,1,0,claude_agent_batch_006_v2_direct_write:1,,,,0
c64f1187,arc1_eval,18x20,n,,0,0,,,,,0
c658a4bd,arc1_eval,13x13,n,,0,0,,,,,0
c663677b,arc1_eval,27x27,y,,0,0,,,,,0
c6e1b8da,arc1_eval,20x20,y,,0,0,,,,,0
c7d4e6ad,arc1_eval,10x10,y,,0,0,,,,,0
c7f57c3e,arc2_eval,18x18,y,y,0,0,,,,,0
c803e39c,arc2_train,5x23,n,,0,0,,,,,0
c87289bb,arc1_eval,9x10,y,,1,0,claude_agent_batch_021_v2_direct_write:1,,,,0
c8b7cc0f,arc1_eval,7x7,n,,0,0,,,,,0
c8cbb738,arc1_train,12x11,n,,0,0,,,,,0
c8f0f002,arc1_train,3x6,y,,1,0,claude_agent_batch_006_v2_direct_write:1,,,,0
c909285e,arc1_train,24x24,n,,0,0,,,,,0
c920a713,arc2_train,20x20,n,,0,0,,,,,0
c92b942c,arc1_eval,3x3,n,,0,0,,,,,0
c9680e90,arc2_train,9x9,y,,1,0,claude_agent_batch_025_v2_direct_write:1,,,,0
c97c0139,arc1_eval,17x19,y,,1,0,claude_agent_batch_010_v2_direct_write:1,,,,0
c9e6f938,arc1_train,3x3,n,,0,0,,,,,0
c9f8e694,arc1_train,12x12,y,,0,0,,,,,0
ca8de6ea,arc1_eval,5x5,n,,0,0,,,,,0
ca8f78db,arc1_eval,30x30,y,,1,0,claude_agent_batch_028_v2_direct_write:1,,,,0
caa06a1f,arc1_train,11x11,y,,0,0,,,,,0
cad67732,arc1_eval,6x6,n,,0,0,,,,,0
cb227835,arc1_eval,13x13,y,,0,0,,,,,0
cb2d8a2c,arc2_eval,19x13,y,y,0,0,,,,,0
cbded52d,arc1_train,8x8,y,,0,0,,,,,0
cbebaa4b,arc2_eval,22x22,y,y,0,0,,,,,0
cc9053aa,arc2_train,7x9,y,,1,0,claude_agent_batch_002_v2_direct_write:1,,,,0
ccd554ac,arc1_eval,3x3,n,,0,0,,,,,0
cce03e0d,arc1_train,3x3,n,,0,0,,,,,0
cd3c21df,arc1_eval,11x11,n,,0,0,,,,,0
cdecee7f,arc1_train,10x10,n,,0,0,,,,,0
ce039d91,arc1_eval,10x10,y,,1,0,claude_agent_batch_033_v2_direct_write:1,,,,0
ce22a75a,arc1_train,9x9,y,,0,0,,,,,0
ce4f8723,arc1_train,9x4,n,,0,0,,,,,0
ce602527,arc1_train,17x17,n,,0,0,,,,,0
ce8d95cc,arc1_eval,10x11,n,,0,0,,,,,0
ce9e57f2,arc1_train,7x9,y,,1,0,claude_agent_batch_017_v2_direct_write:1,,,,0
cf133acc,arc1_eval,15x15,y,,1,0,claude_agent_batch_033_v2_direct_write:1,,,,0
cf5fd0ad,arc2_train,3x3,n,,0,0,,,,,0
cf98881b,arc1_train,4x14,n,,0,0,,,,,0
cfb2ce5a,arc1_eval,10x10,y,,0,0,,,,,0
d017b73f,arc1_eval,3x9,n,,0,0,,,,,0
d037b0a7,arc1_train,3x3,y,,0,0,,,,,0
d06dbe63,arc1_train,13x13,y,,1,0,claude_agent_batch_020_v2_direct_write:1,,,,0
d07ae81c,arc1_train,19x12,y,,1,0,claude_agent_batch_022_v2_direct_write:1,,,,0
d0f5fe59,arc1_train,16x10,n,,0,0,,,,,0
d10ecb37,arc1_train,6x6,n,,0,0,,,,,0
d13f3404,arc1_train,3x3,n,,0,0,,,,,0
d19f7514,arc1_eval,12x4,n,,0,0,,,,,0
d22278a0,arc1_train,10x10,y,,1,0,claude_agent_batch_024_v2_direct_write:1,,,,0
d23f8c26,arc1_train,3x3,y,,1,0,claude_agent_batch_029_v2_direct_write:1,,,,0
d255d7a7,arc2_train,14x14,y,,0,0,,,,,0
d282b262,arc1_eval,15x15,y,,0,0,,,,,0
d2abd087,arc1_train,10x10,y,,0,0,,,,,0
d2acf2cb,arc1_eval,7x9,y,,1,0,claude_agent_batch_002_v2_full_puzzle:1,,,,0
d304284e,arc1_eval,23x28,y,,1,0,claude_agent_batch_029_v2_direct_write:1,,,,0
d35bdbdc,arc2_eval,10x10,y,y,0,0,,,,,0
d364b489,arc1_train,10x10,y,,1,0,claude_agent_batch_024_v2_direct_write:1,,,,0
d37a1ef5,arc1_eval,8x11,y,,0,0,,,,,0
d406998b,arc1_train,3x10,y,,1,0,claude_agent_batch_034_v2_direct_write:1,,,,0
d43fd935,arc1_train,10x10,y,,0,0,,,,,0
d4469b4b,arc1_train,5x5,n,,0,0,,,,,0
d47aa2ff,arc1_eval,10x21,n,,0,0,,,,,0
d492a647,arc1_eval,13x16,y,,1,0,claude_agent_batch_003_v2_direct_write:1,,,,0
d4a91cb9,arc1_train,10x12,y,,0,0,,,,,0
d4b1c2b1,arc1_eval,3x3,n,,0,0,,,,,0
d4c90558,arc1_eval,25x25,n,,0,0,,,,,0
d4f3cd78,arc1_train,10x10,y,,0,0,,,,,0
d511f180,arc1_train,5x5,y,,1,0,claude_agent_batch_006_v2_direct_write:1,,,,0
d56f2372,arc1_eval,21x16,n,,0,0,,,,,0
d59b0160,arc2_eval,16x16,y,y,0,0,,,,,0
d5c634a2,arc1_eval,15x15,n,,0,0,,,,,0
d5d6de2d,arc1_train,10x10,y,,1,0,claude_agent_batch_026_v2_direct_write:1,,,,0
d631b094,arc1_train,3x3,n,,0,0,,,,,0
d6542281,arc2_train,19x19,y,,1,0,claude_agent_R1:1,,complete_partial_shapes_from_templates,complete_partial_shapes_from_templates.py,0
d687bc17,arc1_train,10x15,y,,1,0,claude_agent_batch_004_v2_direct_write:1,,,,0
d6ad076f,arc1_train,10x10,y,,1,10,claude_agent_R1_v2_full_puzzle:1,qwen-2.5-7b-instruct:10,fill_inner_gap_between_rectangles,fill_inner_gap_between_rectangles.py,10
d6e50e54,arc2_train,10x10,y,,1,0,claude_agent_batch_002_v2_full_puzzle:1,,,,0
d749d46f,arc2_train,4x13,n,,0,0,,,,,0
d753a70b,arc2_train,16x16,y,,1,0,claude_agent_batch_009_v2_direct_write:1,,,,0
d89b689b,arc1_train,10x10,y,,0,0,,,,,0
d8c310e9,arc1_train,5x15,y,,1,0,claude_agent_batch_002_v2_direct_write:1,,,,0
d8e07eb2,arc2_eval,30x22,y,y,0,0,,,,,0
d90796e8,arc1_train,3x3,y,,1,0,claude_agent_batch_027_v2_direct_write:1,,,,0
d931c21c,arc1_eval,8x8,y,,1,0,claude_agent_batch_017_v2_direct_write:1,,,,0
d93c6891,arc2_train,16x16,y,,1,0,claude_agent_batch_011_v2_direct_write:1,,,,0
d94c3b52,arc1_eval,17x25,y,,1,0,claude_agent_batch_011_v2_direct_write:1,,,,0
d968ffd4,arc2_train,5x16,y,,0,0,,,,,0
d9f24cd1,arc1_train,10x10,y,,1,0,claude_agent_batch_028_v2_direct_write:1,,,,0
d9fac9be,arc1_train,5x9,n,,0,0,,,,,0
da2b0fe3,arc1_eval,10x10,y,,1,0,claude_agent_batch_010_v2_direct_write:1,,,,0
da515329,arc1_eval,22x22,y,,0,0,,,,,0
da6e95e5,arc2_train,30x30,n,,0,0,,,,,0
dae9d2b5,arc1_train,3x6,n,,0,0,,,,,0
db0c5428,arc2_eval,18x18,y,y,0,0,,,,,0
db118e2a,arc2_train,9x7,n,,0,0,,,,,0
db3e9e38,arc1_train,5x7,y,,1,0,claude_agent_batch_022_v2_direct_write:1,,,,0
db615bd4,arc2_train,25x25,y,,0,0,,,,,0
db695cfb,arc2_eval,15x12,y,y,0,0,,,,,0
db7260a4,arc2_train,10x10,y,,1,0,claude_agent_batch_020_v2_direct_write:1,,,,0
db93a21d,arc1_train,10x10,y,,1,0,claude_agent_batch_019_v2_direct_write:1,,,,0
dbc1a6ce,arc1_train,10x9,y,,1,0,claude_agent_batch_002_v2_full_puzzle:1,,,,0
dbff022c,arc2_eval,12x12,y,y,0,0,,,,,0
dc0a314f,arc1_train,16x16,n,,0,0,,,,,0
dc1df850,arc1_train,5x5,y,,0,0,,,,,0
dc2aa30b,arc1_eval,11x11,y,,1,0,claude_agent_batch_030_v2_direct_write:1,,,,0
dc2e9a9d,arc1_eval,22x17,y,,1,0,claude_agent_batch_024_v2_direct_write:1,,,,0
dc433765,arc1_train,3x3,y,,0,0,,,,,0
dc46ea44,arc2_train,11x11,y,,0,0,,,,,0
dce56571,arc2_train,7x11,y,,1,0,claude_agent_batch_011_v2_direct_write:1,,,,0
dd2401ed,arc1_eval,7x15,y,,1,0,claude_agent_batch_003_v2_direct_write:1,,,,0
dd6b8c4b,arc2_eval,11x11,y,y,0,0,,,,,0
ddf7fa4f,arc1_train,10x10,y,,0,0,,,,,0
de1cd16c,arc1_train,17x13,n,,0,0,,,,,0
de493100,arc1_eval,30x30,n,,0,0,,,,,0
de809cff,arc2_eval,20x20,y,y,0,0,,,,,0
ded97339,arc1_train,10x10,y,,0,0,,,,,0
df8cc377,arc1_eval,18x23,y,,1,0,claude_agent_batch_016_v2_direct_write:1,,,,0
df978a02,arc2_train,16x16,y,,1,0,claude_agent_batch_033_v2_direct_write:1,,,,0
df9fd884,arc2_train,9x9,y,,1,0,claude_agent_batch_030_v2_direct_write:1,,,,0
dfadab01,arc2_eval,20x20,y,y,0,0,,,,,0
e048c9ed,arc2_train,4x3,y,,0,0,,,,,0
e0fb7511,arc1_eval,13x13,y,,0,0,,,,,0
e12f9a14,arc2_eval,24x24,y,y,0,0,,,,,0
e133d23d,arc1_eval,3x7,n,,0,0,,,,,0
e179c5f4,arc1_train,10x2,y,,1,0,claude_agent_batch_014_v2_direct_write:1,,,,0
e1baa8a4,arc1_eval,13x15,n,,0,0,,,,,0
e1d2900e,arc1_eval,30x30,y,,0,0,,,,,0
e2092e0c,arc1_eval,15x15,y,,1,0,claude_agent_batch_010_v2_direct_write:1,,,,0
e21a174a,arc1_eval,13x13,y,,0,0,,,,,0
e21d9049,arc1_train,12x11,y,,1,0,claude_agent_batch_011_v2_direct_write:1,,,,0
e26a3af2,arc1_train,13x17,y,,0,0,,,,,0
e345f17b,arc1_eval,4x8,n,,0,0,,,,,0
e3497940,arc1_train,10x9,n,,0,0,,,,,0
e3721c99,arc2_eval,30x30,y,y,0,0,,,,,0
e376de54,arc2_eval,16x16,y,y,0,0,,,,,0
e39e9282,arc2_train,11x11,y,,1,0,claude_agent_batch_035_v2_direct_write:1,,,,0
e3f79277,arc2_train,6x6,n,,0,0,,,,,0
e3fe1151,arc2_train,5x5,y,,0,0,,,,,0
e4075551,arc1_eval,14x15,y,,1,0,claude_agent_batch_002_v2_full_puzzle:1,,,,0
e40b9e2f,arc1_train,10x10,y,,0,0,,,,,0
e41c6fd3,arc1_eval,13x23,y,,1,0,claude_agent_batch_004_v2_direct_write:1,,,,0
e45ef808,arc2_train,12x12,y,,0,0,,,,,0
e4888269,arc2_train,10x20,y,,1,0,claude_agent_batch_012_v2_direct_write:1,,,,0
e48d4e1a,arc1_train,10x10,y,,1,0,claude_agent_batch_010_v2_direct_write:1,,,,0
e4941b18,arc2_train,9x9,y,,0,0,,,,,0
e5062a87,arc1_train,10x10,y,,1,0,claude_agent_batch_009_v2_direct_write:1,,,,0
e509e548,arc1_train,19x21,y,,1,0,claude_agent_R1:1,,recolor_shapes_by_junction_type,recolor_shapes_by_junction_type.py,0
e50d258f,arc1_train,10x10,n,,0,0,,,,,0
e57337a4,arc1_eval,15x15,n,,0,0,,,,,0
e5790162,arc1_eval,6x6,y,,1,0,claude_agent_batch_021_v2_direct_write:1,,,,0
e5c44e8f,arc1_eval,11x11,y,,0,0,,,,,0
e619ca6e,arc1_eval,29x29,y,,0,0,,,,,0
e633a9e5,arc1_eval,3x3,n,,0,0,,,,,0
e66aafb8,arc1_eval,24x24,n,,0,0,,,,,0
e6721834,arc1_train,30x17,n,,0,0,,,,,0
e681b708,arc1_eval,27x23,y,,0,0,,,,,0
e69241bd,arc1_eval,9x9,y,,0,0,,,,,0
e6de6e8f,arc1_eval,2x12,n,,0,0,,,,,0
e729b7be,arc2_train,17x17,y,,1,0,claude_agent_batch_027_v2_direct_write:1,,,,0
e73095fd,arc1_train,12x19,y,,0,0,,,,,0
e734a0e8,arc2_train,23x23,y,,1,0,claude_agent_batch_012_v2_direct_write:1,,,,0
e74e1818,arc1_eval,13x13,y,,1,0,claude_agent_batch_030_v2_direct_write:1,,,,0
e760a62e,arc1_eval,22x22,y,,1,0,claude_agent_batch_002_v2_direct_write:1,,,,0
e7639916,arc1_eval,10x20,y,,1,0,claude_agent_batch_014_v2_direct_write:1,,,,0
e76a88a6,arc1_train,10x10,y,,1,0,claude_agent_batch_035_v2_direct_write:1,,,,0
e78887d1,arc1_eval,13x11,n,,0,0,,,,,0
e7a25a18,arc1_eval,14x14,n,,0,0,,,,,0
e7b06bea,arc1_eval,5x5,y,,1,0,claude_agent_batch_034_v2_direct_write:1,,,,0
e7dd8335,arc1_eval,7x7,y,,0,0,,,,,0
e84fef15,arc2_train,29x29,n,,0,0,,,,,0
e8593010,arc1_train,10x10,y,,1,0,claude_agent_batch_008_v2_direct_write:1,,,,0
e8686506,arc2_eval,13x13,n,y,0,0,,,,,0
e87109e9,arc2_eval,25x24,n,y,0,0,,,,,0
e872b94a,arc1_eval,12x12,n,,0,0,,,,,0
e88171ec,arc1_eval,19x19,y,,1,0,claude_agent_batch_023_v2_direct_write:1,,,,0
e8dc4411,arc1_train,12x14,y,,0,0,,,,,0
e95e3d8e,arc1_eval,22x22,y,,0,0,,,,,0
e9614598,arc1_train,10x10,y,,1,0,claude_agent_batch_005_v2_direct_write:1,,,,0
e98196ab,arc1_train,11x11,n,,0,0,,,,,0
e99362f0,arc1_eval,11x9,n,,0,0,,,,,0
e9ac8c9e,arc1_eval,10x10,y,,0,0,,,,,0
e9afcf9a,arc1_train,2x6,y,,0,0,,,,,0
e9b4f6fc,arc1_eval,13x13,n,,0,0,,,,,0
e9bb6954,arc1_eval,17x18,y,,0,0,,,,,0
e9c9d9a1,arc1_eval,19x12,y,,1,0,claude_agent_batch_025_v2_direct_write:1,,,,0
e9fc42f2,arc2_train,13x13,n,,0,0,,,,,0
ea32f347,arc1_train,10x10,y,,0,0,,,,,0
ea786f4a,arc1_train,3x3,y,,0,0,,,,,0
ea959feb,arc1_eval,22x25,y,,0,0,,,,,0
ea9794b1,arc1_eval,10x10,n,,0,0,,,,,0
eb281b96,arc1_train,3x17,n,,0,0,,,,,0
eb5a1d5d,arc1_train,23x27,n,,0,0,,,,,0
ec883f72,arc1_train,6x6,y,,1,0,claude_agent_batch_028_v2_direct_write:1,,,,0
ecaa0ec1,arc1_eval,12x10,y,,0,0,,,,,0
ecb67b6d,arc2_train,6x8,y,,1,0,claude_agent_batch_011_v2_direct_write:1,,,,0
ecdecbb3,arc1_train,13x13,y,,1,0,claude_agent_batch_025_v2_direct_write:1,,,,0
ed36ccf7,arc1_train,3x3,y,,1,0,claude_agent_batch_005_v2_direct_write:1,,,,0
ed74f2f2,arc1_eval,5x9,n,,0,0,,,,,0
ed98d772,arc1_eval,3x3,n,,0,0,,,,,0
edb79dae,arc2_eval,23x24,n,y,0,0,,,,,0
edcc2ff0,arc2_train,20x10,y,,1,0,claude_agent_batch_002_v2_direct_write:1,,,,0
eee78d87,arc2_eval,6x6,n,y,0,0,,,,,0
ef135b50,arc1_train,10x10,y,,1,0,claude_agent_batch_026_v2_direct_write:1,,,,0
ef26cbf6,arc1_eval,7x11,y,,0,0,,,,,0
f0100645,arc2_train,10x10,y,,1,0,claude_agent_batch_011_v2_direct_write:1,,,,0
f0afb749,arc1_eval,5x5,n,,0,0,,,,,0
f0df5ff0,arc1_eval,15x15,y,,1,0,claude_agent_batch_021_v2_direct_write:1,,,,0
f0f8a26d,arc2_train,9x9,y,,0,0,,,,,0
f15e1fac,arc1_train,17x12,y,,0,0,,,,,0
f18ec8cc,arc2_train,9x14,y,,1,0,claude_agent_batch_033_v2_direct_write:1,,,,0
f1bcbc2c,arc2_train,10x10,y,,1,0,claude_agent_batch_004_v2_direct_write:1,,,,0
f1cefba8,arc1_train,19x13,y,,0,0,,,,,0
f21745ec,arc1_eval,19x19,y,,0,0,,,,,0
f25fbde4,arc1_train,9x9,n,,0,0,,,,,0
f25ffba3,arc1_train,10x4,y,,0,0,,,,,0
f2829549,arc1_train,4x7,n,,0,0,,,,,0
f28a3cbb,arc2_train,9x9,y,,0,0,,,,,0
f341894c,arc2_train,10x10,y,,1,0,claude_agent_batch_002_v2_direct_write:1,,,,0
f35d900a,arc1_train,14x14,y,,0,0,,,,,0
f3b10344,arc1_eval,30x30,y,,0,0,,,,,0
f3cdc58f,arc1_eval,10x10,y,,0,0,,,,,0
f3e14006,arc2_train,12x12,y,,1,0,claude_agent_batch_019_v2_direct_write:1,,,,0
f3e62deb,arc1_eval,10x10,y,,1,9,claude_agent_R1_v2_full_puzzle:1,qwen-2.5-7b-instruct:9,slide_shape_to_edge_by_color,slide_shape_to_edge_by_color.py,9
f4081712,arc1_eval,24x24,n,,0,0,,,,,0
f45f5ca7,arc1_eval,10x10,y,,1,0,claude_agent_batch_005_v2_direct_write:1,,,,0
f560132c,arc2_eval,20x20,n,y,0,0,,,,,0
f5aa3634,arc1_eval,10x13,n,,0,0,,,,,0
f5b8619d,arc1_train,3x3,n,,0,0,,,,,0
